measurement_date,grid_cell_id,min_temperature,max_temperature,mean_temperature,precipitation
2015-04-23,1001,1018,1882,1400,0.0
2015-04-24,1001,1144,2174,1503,0.0
2015-04-25,1001,1349,2133,1609,0.0
2015-04-26,1001,1291,2087,1625,1.727
2015-04-27,1001,1004,2150,1591,4.625
2015-04-28,1001,1307,1950,1484,2.038
2015-04-29,1001,1124,1730,1531,0.0
2015-04-30,1001,1056,1788,1452,1.328
2015-05-01,1001,1477,2084,1677,2.693
2015-05-02,1001,1330,1847,1405,0.282
2015-05-03,1001,1067,2125,1560,0.0
2015-05-04,1001,1482,2425,1673,0.0
2015-05-05,1001,1208,1974,1493,1.115
2015-05-06,1001,1262,2155,1518,0.0
2015-05-07,1001,1380,2302,1652,0.0
2015-05-08,1001,1161,1841,1478,0.0
2015-05-09,1001,1400,2089,1636,0.345
2015-05-10,1001,1195,2070,1568,1.118
2015-05-11,1001,1036,1980,1515,0.644
2015-05-12,1001,1007,1836,1425,0.0
2015-05-13,1001,1234,2173,1590,0.0
2015-05-14,1001,1226,1997,1522,0.205
2015-05-15,1001,1404,2135,1582,0.213
2015-05-16,1001,1420,2129,1722,2.767
2015-05-17,1001,1250,2066,1581,0.0
2015-05-18,1001,1083,2058,1511,0.0
2015-05-19,1001,1315,2072,1539,0.789
2015-05-20,1001,1001,1720,1343,1.308
2015-05-21,1001,1044,1962,1508,0.717
2015-05-22,1001,1257,1893,1591,2.025
2015-05-23,1001,1023,1906,1440,0.0
2015-05-24,1001,1451,2188,1643,0.0
2015-05-25,1001,1213,1989,1455,5.643
2015-05-26,1001,1097,1849,1504,6.044
2015-05-27,1001,1131,1925,1441,0.0
2015-05-28,1001,1255,2059,1516,0.748
2015-05-29,1001,1136,1982,1487,0.0
2015-05-30,1001,1044,2040,1526,0.158
2015-05-31,1001,1036,1850,1415,0.0
2015-06-01,1001,1022,1896,1368,0.831
2015-06-02,1001,1022,1832,1446,0.0
2015-06-03,1001,1273,2036,1449,0.0
2015-06-04,1001,1021,1682,1302,4.471
2015-06-05,1001,1118,2017,1406,5.775
2015-06-06,1001,1053,1907,1340,0.0
2015-06-07,1001,1027,1938,1377,0.0
2015-06-08,1001,1216,2038,1519,0.807
2015-06-09,1001,1088,1866,1327,6.589
2015-06-10,1001,990,1859,1321,0.0
2015-06-11,1001,1079,1817,1322,0.0
2015-06-12,1001,1163,1808,1400,0.0
2015-06-13,1001,984,1611,1334,2.446
2015-06-14,1001,905,1738,1224,0.87
2015-06-15,1001,986,1566,1263,0.852
2015-06-16,1001,985,1974,1341,0.271
2015-06-17,1001,1001,2012,1326,0.0
2015-06-18,1001,969,1722,1338,3.292
2015-06-19,1001,927,1907,1321,1.527
2015-06-20,1001,988,1803,1348,2.578
2015-06-21,1001,820,1937,1206,1.562
2015-06-22,1001,652,1448,1148,0.0
2015-06-23,1001,1119,1805,1381,0.0
2015-06-24,1001,860,1669,1265,0.552
2015-06-25,1001,1046,1781,1219,0.844
2015-06-26,1001,979,1483,1190,3.49
2015-06-27,1001,971,1809,1247,5.089
2015-06-28,1001,823,1736,1179,0.0
2015-06-29,1001,872,1798,1228,1.236
2015-06-30,1001,970,1748,1308,1.673
2015-07-01,1001,796,1763,1225,1.058
2015-07-02,1001,1015,1641,1223,2.067
2015-07-03,1001,866,1668,1216,1.02
2015-07-04,1001,661,1553,1117,0.234
2015-07-05,1001,882,1680,1199,0.0
2015-07-06,1001,1004,1888,1259,2.892
2015-07-07,1001,786,1656,1155,2.639
2015-07-08,1001,786,1778,1216,1.835
2015-07-09,1001,742,1773,1121,0.666
2015-07-10,1001,802,1669,1170,0.0
2015-07-11,1001,923,1612,1208,0.0
2015-07-12,1001,726,1602,1073,0.0
2015-07-13,1001,809,1562,1116,0.96
2015-07-14,1001,676,1577,1031,0.0
2015-07-15,1001,758,1683,1099,0.0
2015-07-16,1001,753,1329,1033,3.381
2015-07-17,1001,793,1561,1054,0.0
2015-07-18,1001,785,1491,1024,0.0
2015-07-19,1001,673,1467,1072,0.726
2015-07-20,1001,597,1642,1038,0.127
2015-07-21,1001,843,1397,983,0.759
2015-07-22,1001,624,1425,1000,1.106
2015-07-23,1001,864,1543,1257,1.14
2015-07-24,1001,496,1095,799,0.0
2015-07-25,1001,749,1336,868,4.152
2015-07-26,1001,480,1282,848,4.456
2015-07-27,1001,465,1342,871,1.926
2015-07-28,1001,525,1418,946,0.499
2015-07-29,1001,740,1445,1073,0.0
2015-07-30,1001,567,1217,823,0.0
2015-07-31,1001,596,1632,934,3.129
2015-08-01,1001,512,1270,904,0.537
2015-08-02,1001,377,1270,745,3.192
2015-08-03,1001,543,1268,836,0.0
2015-08-04,1001,668,1310,894,0.0
2015-08-05,1001,314,1192,823,0.0
2015-08-06,1001,487,1434,761,0.0
2015-08-07,1001,580,1170,715,0.0
2015-08-08,1001,466,1204,799,2.637
2015-08-09,1001,326,1374,778,2.935
2015-08-10,1001,509,976,749,2.833
2015-08-11,1001,463,1413,839,0.0
2015-08-12,1001,203,1080,751,1.165
2015-08-13,1001,448,1353,773,0.0
2015-08-14,1001,398,1159,780,1.712
2015-08-15,1001,384,925,728,1.518
2015-08-16,1001,447,1302,785,0.0
2015-08-17,1001,438,1229,833,0.0
2015-08-18,1001,203,752,476,0.0
2015-08-19,1001,455,1386,895,0.0
2015-08-20,1001,368,1076,658,0.564
2015-08-21,1001,246,1063,577,0.0
2015-08-22,1001,238,1207,661,0.0
2015-08-23,1001,26,928,553,0.729
2015-08-24,1001,191,1020,550,1.199
2015-08-25,1001,373,1067,548,0.745
2015-08-26,1001,331,1149,671,0.741
2015-08-27,1001,246,780,450,6.363
2015-08-28,1001,332,1169,624,2.523
2015-08-29,1001,234,1207,680,0.0
2015-08-30,1001,354,1189,614,2.368
2015-08-31,1001,162,1101,529,4.876
2015-09-01,1001,334,1093,568,0.0
2015-09-02,1001,-65,945,569,1.907
2015-09-03,1001,267,1047,504,1.735
2015-09-04,1001,273,1040,579,1.766
2015-09-05,1001,149,1125,530,1.13
2015-09-06,1001,92,1095,486,0.0
2015-09-07,1001,395,1019,576,0.0
2015-09-08,1001,66,1012,388,3.178
2015-09-09,1001,38,711,417,2.275
2015-09-10,1001,119,1043,531,0.868
2015-09-11,1001,6,1149,478,1.859
2015-09-12,1001,116,699,361,0.0
2015-09-13,1001,75,885,412,0.0
2015-09-14,1001,234,876,344,1.861
2015-09-15,1001,148,740,393,3.541
2015-09-16,1001,129,1048,391,4.394
2015-09-17,1001,4,917,423,0.0
2015-09-18,1001,136,837,456,0.0
2015-09-19,1001,-91,754,337,1.079
2015-09-20,1001,54,917,395,0.876
2015-09-21,1001,197,871,487,0.0
2015-09-22,1001,64,769,444,0.0
2015-09-23,1001,242,1129,482,0.0
2015-09-24,1001,207,1155,585,0.0
2015-09-25,1001,75,835,335,1.705
2015-09-26,1001,113,855,411,5.648
2015-09-27,1001,-1,695,315,0.0
2015-09-28,1001,3,574,320,1.154
2015-09-29,1001,168,817,388,0.796
2015-09-30,1001,-82,792,266,0.887
2015-10-01,1001,297,839,407,1.519
2015-10-02,1001,-55,837,256,1.552
2015-10-03,1001,86,832,384,0.0
2015-10-04,1001,-90,610,211,0.0
2015-10-05,1001,-8,655,293,1.053
2015-10-06,1001,-18,789,303,2.201
2015-10-07,1001,-133,520,160,0.0
2015-10-08,1001,-21,810,381,0.0
2015-10-09,1001,-193,807,163,0.0
2015-10-10,1001,245,847,430,5.496
2015-10-11,1001,-6,591,242,5.743
2015-10-12,1001,-145,456,123,0.0
2015-10-13,1001,-203,783,207,0.0
2015-10-14,1001,25,899,333,0.0
2015-10-15,1001,-19,661,230,3.517
2015-10-16,1001,-104,590,257,0.0
2015-10-17,1001,-2,637,273,4.271
2015-10-18,1001,-25,758,275,2.853
2015-10-19,1001,-77,759,283,0.194
2015-10-20,1001,48,920,283,1.392
2015-10-21,1001,-247,722,173,0.982
2015-10-22,1001,-39,764,317,0.753
2015-10-23,1001,-154,966,216,0.296
2015-10-24,1001,-58,988,313,3.03
2015-10-25,1001,-301,802,199,3.765
2015-10-26,1001,-265,404,84,1.15
2015-10-27,1001,-135,712,210,1.537
2015-10-28,1001,-128,710,261,4.223
2015-10-29,1001,-92,621,111,2.386
2015-10-30,1001,-204,818,209,0.0
2015-10-31,1001,-43,984,256,0.702
2015-11-01,1001,-99,660,224,3.389
2015-11-02,1001,119,717,345,0.0
2015-11-03,1001,-154,689,81,5.938
2015-11-04,1001,-115,550,182,5.643
2015-11-05,1001,-77,567,190,2.44
2015-11-06,1001,60,991,348,1.106
2015-11-07,1001,-152,560,143,0.0
2015-11-08,1001,-62,777,187,4.453
2015-11-09,1001,-5,854,269,5.042
2015-11-10,1001,-167,677,198,0.0
2015-11-11,1001,-70,755,214,1.628
2015-11-12,1001,216,1116,546,0.0
2015-11-13,1001,97,839,395,2.498
2015-11-14,1001,38,738,299,1.293
2015-11-15,1001,-262,616,199,2.039
2015-11-16,1001,-231,629,93,0.0
2015-11-17,1001,-256,838,217,0.982
2015-11-18,1001,-74,956,285,0.0
2015-11-19,1001,68,871,335,0.0
2015-11-20,1001,-59,871,314,2.172
2015-11-21,1001,8,979,293,1.081
2015-11-22,1001,71,530,381,5.688
2015-11-23,1001,-75,752,320,0.657
2015-11-24,1001,39,805,356,4.275
2015-11-25,1001,-48,989,329,0.0
2015-11-26,1001,-212,540,133,0.0
2015-11-27,1001,-7,895,290,0.0
2015-11-28,1001,-192,788,194,0.357
2015-11-29,1001,4,890,385,1.791
2015-11-30,1001,-76,734,363,4.79
2015-12-01,1001,-100,607,242,0.584
2015-12-02,1001,221,868,388,1.805
2015-12-03,1001,-48,939,281,7.379
2015-12-04,1001,8,695,232,8.139
2015-12-05,1001,94,908,410,0.883
2015-12-06,1001,-87,696,271,3.745
2015-12-07,1001,-2,806,357,3.252
2015-12-08,1001,360,1124,574,0.538
2015-12-09,1001,206,1131,596,1.319
2015-12-10,1001,246,1031,516,0.535
2015-12-11,1001,204,867,504,0.0
2015-12-12,1001,159,766,470,0.0
2015-12-13,1001,39,865,391,0.548
2015-12-14,1001,55,1032,415,1.044
2015-12-15,1001,49,597,392,0.0
2015-12-16,1001,204,826,488,3.122
2015-12-17,1001,189,917,474,0.0
2015-12-18,1001,-9,1081,398,0.0
2015-12-19,1001,212,1023,507,3.684
2015-12-20,1001,87,906,465,4.068
2015-12-21,1001,-145,939,484,0.0
2015-12-22,1001,1,779,405,9.844
2015-12-23,1001,188,1075,527,7.571
2015-12-24,1001,369,1233,545,0.0
2015-12-25,1001,116,999,533,6.963
2015-12-26,1001,408,1089,660,3.699
2015-12-27,1001,437,1110,621,0.0
2015-12-28,1001,194,776,514,1.492
2015-12-29,1001,129,1034,533,4.405
2015-12-30,1001,358,962,498,2.792
2015-12-31,1001,335,970,580,0.0
2016-01-01,1001,229,898,489,0.0
2016-01-02,1001,311,1053,530,0.0
2016-01-03,1001,235,1297,732,23.971
2016-01-04,1001,410,947,613,1.36
2016-01-05,1001,436,1192,611,4.787
2016-01-06,1001,288,862,598,3.157
2016-01-07,1001,130,994,616,0.489
2016-01-08,1001,222,1005,594,0.0
2016-01-09,1001,458,1077,715,7.249
2016-01-10,1001,334,1028,714,7.138
2016-01-11,1001,316,971,649,0.0
2016-01-12,1001,372,1430,781,9.731
2016-01-13,1001,230,1132,552,1.787
2016-01-14,1001,394,1250,709,1.143
2016-01-15,1001,367,1434,769,0.77
2016-01-16,1001,446,1313,740,3.694
2016-01-17,1001,442,1193,732,3.68
2016-01-18,1001,396,1021,715,1.139
2016-01-19,1001,387,1277,831,0.0
2016-01-20,1001,465,1379,742,0.0
2016-01-21,1001,446,1472,852,0.596
2016-01-22,1001,484,1332,828,2.677
2016-01-23,1001,445,1510,824,0.0
2016-01-24,1001,520,1247,803,0.0
2016-01-25,1001,419,1283,810,5.397
2016-01-26,1001,511,1208,817,2.508
2016-01-27,1001,336,1299,761,1.577
2016-01-28,1001,543,1641,813,1.01
2016-01-29,1001,468,1490,985,0.0
2016-01-30,1001,487,1221,723,0.0
2016-01-31,1001,560,1092,805,0.0
2016-02-01,1001,522,1208,933,1.73
2016-02-02,1001,491,1363,836,0.0
2016-02-03,1001,586,1183,851,0.0
2016-02-04,1001,629,1612,978,3.396
2016-02-05,1001,487,1447,838,0.0
2016-02-06,1001,674,1566,1013,1.104
2016-02-07,1001,575,1552,968,3.838
2016-02-08,1001,809,1398,1033,0.991
2016-02-09,1001,729,1571,1019,3.076
2016-02-10,1001,909,1681,1124,0.0
2016-02-11,1001,402,1232,849,2.675
2016-02-12,1001,653,1422,1011,1.887
2016-02-13,1001,841,1679,1080,0.924
2016-02-14,1001,525,1549,1019,3.215
2016-02-15,1001,851,1612,1154,8.568
2016-02-16,1001,830,1382,1128,0.802
2016-02-17,1001,915,1486,1161,0.0
2016-02-18,1001,818,1819,1160,0.828
2016-02-19,1001,778,1631,1097,0.931
2016-02-20,1001,977,1530,1188,3.862
2016-02-21,1001,757,1453,1038,5.099
2016-02-22,1001,873,1827,1190,3.369
2016-02-23,1001,778,1796,1184,4.257
2016-02-24,1001,1026,1712,1161,2.484
2016-02-25,1001,825,1616,1173,0.0
2016-02-26,1001,741,1408,1193,0.0
2016-02-27,1001,846,1656,1239,1.039
2016-02-28,1001,922,1876,1225,0.0
2016-02-29,1001,739,1624,1066,0.0
2016-03-01,1001,847,1563,1236,0.0
2016-03-02,1001,992,1566,1280,1.165
2016-03-03,1001,878,1679,1259,0.0
2016-03-04,1001,948,1913,1224,7.32
2016-03-05,1001,792,1534,1156,0.167
2016-03-06,1001,652,1570,1060,3.952
2016-03-07,1001,817,1685,1201,0.0
2016-03-08,1001,1116,1584,1244,0.944
2016-03-09,1001,1018,1588,1207,5.394
2016-03-10,1001,923,1638,1294,0.0
2016-03-11,1001,1045,1849,1376,2.004
2016-03-12,1001,986,1763,1326,4.881
2016-03-13,1001,1018,1592,1266,1.17
2016-03-14,1001,1015,1871,1324,0.0
2016-03-15,1001,1196,1888,1427,0.0
2016-03-16,1001,1190,1991,1363,4.024
2016-03-17,1001,1087,1978,1414,1.348
2016-03-18,1001,949,1933,1375,0.0
2016-03-19,1001,924,1568,1258,0.0
2016-03-20,1001,1223,2092,1551,0.0
2016-03-21,1001,1063,1649,1446,9.434
2016-03-22,1001,1055,1866,1380,0.0
2016-03-23,1001,1085,2016,1458,0.0
2016-03-24,1001,887,1864,1376,0.177
2016-03-25,1001,1224,1995,1523,4.186
2016-03-26,1001,1210,2019,1556,0.0
2016-03-27,1001,1140,1824,1391,0.735
2016-03-28,1001,1222,2038,1427,0.422
2016-03-29,1001,1135,2027,1426,0.712
2016-03-30,1001,1172,1973,1515,7.443
2016-03-31,1001,1173,1986,1455,2.237
2016-04-01,1001,1187,2002,1450,4.486
2016-04-02,1001,1068,1971,1376,3.591
2016-04-03,1001,1301,2212,1559,1.783
2016-04-04,1001,1283,1972,1469,2.908
2016-04-05,1001,1045,1910,1433,0.0
2016-04-06,1001,1190,1820,1447,0.193
2016-04-07,1001,1376,1957,1564,1.183
2016-04-08,1001,1233,2152,1580,4.688
2016-04-09,1001,1084,2173,1480,1.461
2016-04-10,1001,1254,2005,1522,0.624
2016-04-11,1001,1138,2114,1444,0.0
2016-04-12,1001,1363,2151,1619,0.0
2016-04-13,1001,1084,1942,1497,2.239
2016-04-14,1001,1101,1677,1467,0.0
2016-04-15,1001,1324,2026,1573,0.0
2016-04-16,1001,1209,2093,1533,3.178
2016-04-17,1001,1353,1914,1614,2.466
2016-04-18,1001,1255,1964,1459,0.0
2016-04-19,1001,1198,2208,1570,0.0
2016-04-20,1001,1155,2147,1521,0.441
2016-04-21,1001,1369,2266,1673,4.174
2016-04-22,1001,1236,1783,1521,0.0
2016-04-23,1001,1372,2158,1575,8.343
2016-04-24,1001,1225,1945,1529,0.0
2016-04-25,1001,1060,2152,1499,0.0
2016-04-26,1001,1227,2143,1572,4.501
2016-04-27,1001,1196,2134,1553,1.625
2016-04-28,1001,1216,1977,1466,1.727
2016-04-29,1001,1402,2042,1673,1.501
2016-04-30,1001,1271,2153,1635,1.356
2016-05-01,1001,1055,1905,1436,1.134
2016-05-02,1001,1366,2095,1583,4.044
2016-05-03,1001,1084,1998,1448,0.937
2016-05-04,1001,1259,1996,1598,0.0
2016-05-05,1001,1329,2205,1680,5.234
2016-05-06,1001,1373,2206,1694,0.122
2016-05-07,1001,1281,1894,1552,0.0
2016-05-08,1001,1226,2220,1583,0.0
2016-05-09,1001,1203,2292,1575,0.0
2016-05-10,1001,1238,1900,1475,0.0
2016-05-11,1001,1088,2318,1538,0.0
2016-05-12,1001,1368,2281,1562,0.0
2016-05-13,1001,1202,2036,1596,0.269
2016-05-14,1001,1219,1975,1597,0.0
2016-05-15,1001,1145,1947,1529,0.644
2016-05-16,1001,1150,1914,1583,0.0
2016-05-17,1001,1226,1954,1512,4.036
2016-05-18,1001,1048,1842,1470,1.4
2016-05-19,1001,1176,2098,1573,1.693
2016-05-20,1001,1140,1980,1531,2.003
2016-05-21,1001,1330,2203,1644,9.726
2016-05-22,1001,1120,2006,1463,0.0
2016-05-23,1001,1211,2214,1606,0.0
2016-05-24,1001,1209,1968,1525,1.542
2016-05-25,1001,956,2005,1439,0.607
2016-05-26,1001,1355,2166,1486,3.146
2016-05-27,1001,893,1932,1378,1.521
2016-05-28,1001,1210,1900,1471,1.712
2016-05-29,1001,1362,1754,1433,5.252
2016-05-30,1001,1137,1722,1457,0.0
2016-05-31,1001,1313,2168,1544,0.29
2016-06-01,1001,1227,1843,1421,0.342
2016-06-02,1001,1199,2101,1601,0.864
2016-06-03,1001,1242,2196,1568,0.0
2016-06-04,1001,1075,1990,1375,0.0
2016-06-05,1001,1109,1957,1516,0.0
2016-06-06,1001,1260,1737,1391,0.0
2016-06-07,1001,1117,1989,1513,0.0
2016-06-08,1001,1189,1921,1511,1.438
2016-06-09,1001,996,1978,1358,0.164
2016-06-10,1001,970,1908,1392,2.279
2016-06-11,1001,1225,1985,1507,1.486
2016-06-12,1001,1162,1933,1421,0.0
2016-06-13,1001,1039,1730,1294,0.0
2016-06-14,1001,1248,1821,1555,1.022
2016-06-15,1001,1116,1827,1385,2.313
2016-06-16,1001,1299,1551,1386,0.118
2016-06-17,1001,1170,2064,1370,0.248
2016-06-18,1001,1057,1623,1391,0.0
2016-06-19,1001,939,1884,1399,0.513
2016-06-20,1001,1281,1990,1443,0.468
2016-06-21,1001,949,1785,1220,0.0
2016-06-22,1001,1028,1910,1428,0.139
2016-06-23,1001,847,2026,1281,0.0
2016-06-24,1001,912,1714,1221,0.0
2016-06-25,1001,925,1944,1268,0.0
2016-06-26,1001,1052,1884,1311,0.0
2016-06-27,1001,935,1917,1318,0.71
2016-06-28,1001,853,1462,1160,0.0
2016-06-29,1001,897,1733,1250,3.036
2016-06-30,1001,806,1783,1194,0.737
2016-07-01,1001,1031,1738,1179,2.682
2016-07-02,1001,1094,1950,1368,0.0
2016-07-03,1001,1002,1628,1240,0.0
2016-07-04,1001,898,1659,1266,2.438
2016-07-05,1001,824,1480,1120,0.0
2016-07-06,1001,882,1684,1183,2.343
2016-07-07,1001,1004,1673,1207,0.304
2016-07-08,1001,729,1780,1137,4.494
2016-07-09,1001,854,1802,1245,0.0
2016-07-10,1001,829,1843,1244,0.0
2016-07-11,1001,771,1230,1115,0.0
2016-07-12,1001,456,1441,962,2.689
2016-07-13,1001,847,1649,1163,0.0
2016-07-14,1001,908,1375,1010,8.111
2016-07-15,1001,772,1585,1102,0.0
2016-07-16,1001,703,1728,1145,0.731
2016-07-17,1001,731,1545,978,0.0
2016-07-18,1001,909,1617,1157,0.0
2016-07-19,1001,869,1672,1085,0.642
2016-07-20,1001,812,1539,1103,1.188
2016-07-21,1001,720,1048,860,0.0
2016-07-22,1001,795,1681,1085,0.885
2016-07-23,1001,556,1311,901,0.346
2016-07-24,1001,498,1099,850,1.216
2016-07-25,1001,761,1577,941,0.0
2016-07-26,1001,596,1456,977,0.787
2016-07-27,1001,585,1379,1086,0.0
2016-07-28,1001,646,1541,955,0.167
2016-07-29,1001,449,1296,918,0.54
2016-07-30,1001,801,1557,1057,0.965
2016-07-31,1001,618,1405,968,1.311
2016-08-01,1001,764,1460,976,0.74
2016-08-02,1001,463,1230,859,0.351
2016-08-03,1001,748,1429,923,3.442
2016-08-04,1001,698,1618,953,1.168
2016-08-05,1001,407,1355,833,0.356
2016-08-06,1001,624,1462,897,0.96
2016-08-07,1001,541,1452,960,1.32
2016-08-08,1001,279,1221,676,0.35
2016-08-09,1001,494,1160,844,1.049
2016-08-10,1001,373,1256,746,0.0
2016-08-11,1001,493,1164,813,1.688
2016-08-12,1001,338,1370,743,1.145
2016-08-13,1001,342,1188,692,1.272
2016-08-14,1001,424,1293,756,0.0
2016-08-15,1001,199,1052,659,1.991
2016-08-16,1001,585,1278,709,0.493
2016-08-17,1001,449,1224,678,0.0
2016-08-18,1001,537,1303,807,1.87
2016-08-19,1001,407,1088,626,1.76
2016-08-20,1001,435,1191,731,4.342
2016-08-21,1001,359,1028,711,0.44
2016-08-22,1001,509,1170,670,0.0
2016-08-23,1001,137,967,554,0.0
2016-08-24,1001,332,996,659,3.127
2016-08-25,1001,193,1085,563,1.684
2016-08-26,1001,281,1367,600,0.0
2016-08-27,1001,245,1248,593,0.0
2016-08-28,1001,136,1060,500,0.0
2016-08-29,1001,107,883,430,1.096
2016-08-30,1001,175,1125,483,0.517
2016-08-31,1001,445,1036,726,1.917
2016-09-01,1001,89,1078,445,1.092
2016-09-02,1001,161,1175,597,0.0
2016-09-03,1001,314,1062,595,0.133
2016-09-04,1001,-65,916,468,0.922
2016-09-05,1001,309,1052,559,0.859
2016-09-06,1001,209,1055,562,1.747
2016-09-07,1001,357,970,548,1.863
2016-09-08,1001,157,1276,533,1.577
2016-09-09,1001,370,872,497,1.271
2016-09-10,1001,-131,671,303,0.0
2016-09-11,1001,316,1143,482,5.15
2016-09-12,1001,315,957,579,5.408
2016-09-13,1001,10,992,452,0.598
2016-09-14,1001,45,918,384,0.115
2016-09-15,1001,206,992,463,0.0
2016-09-16,1001,-48,836,383,2.598
2016-09-17,1001,37,614,337,0.0
2016-09-18,1001,32,903,388,1.393
2016-09-19,1001,61,770,363,0.0
2016-09-20,1001,-75,596,292,1.791
2016-09-21,1001,155,1043,377,3.854
2016-09-22,1001,186,631,328,2.144
2016-09-23,1001,102,962,412,2.564
2016-09-24,1001,40,985,320,0.0
2016-09-25,1001,106,1089,482,2.761
2016-09-26,1001,194,738,381,1.314
2016-09-27,1001,249,822,513,0.207
2016-09-28,1001,66,837,403,0.0
2016-09-29,1001,153,938,429,0.0
2016-09-30,1001,-44,802,312,0.0
2016-10-01,1001,-82,714,310,1.358
2016-10-02,1001,-61,845,243,2.408
2016-10-03,1001,-123,569,313,0.0
2016-10-04,1001,-28,563,205,0.77
2016-10-05,1001,-70,1013,305,1.814
2016-10-06,1001,-94,686,192,1.855
2016-10-07,1001,126,1121,437,0.821
2016-10-08,1001,-110,635,280,1.783
2016-10-09,1001,61,810,403,2.612
2016-10-10,1001,51,619,323,0.0
2016-10-11,1001,77,884,309,2.531
2016-10-12,1001,-37,847,377,0.694
2016-10-13,1001,-58,904,310,0.0
2016-10-14,1001,11,656,329,0.704
2016-10-15,1001,15,825,309,3.585
2016-10-16,1001,16,851,259,0.415
2016-10-17,1001,-138,552,96,0.0
2016-10-18,1001,-67,771,229,1.893
2016-10-19,1001,74,661,334,3.286
2016-10-20,1001,-229,603,119,0.266
2016-10-21,1001,-201,824,255,0.765
2016-10-22,1001,-255,624,259,5.838
2016-10-23,1001,68,796,323,0.657
2016-10-24,1001,-224,754,232,3.999
2016-10-25,1001,-131,617,289,0.572
2016-10-26,1001,-156,630,108,0.0
2016-10-27,1001,82,957,264,0.343
2016-10-28,1001,-104,715,274,0.0
2016-10-29,1001,-29,893,304,3.287
2016-10-30,1001,-94,633,247,0.0
2016-10-31,1001,83,857,220,3.156
2016-11-01,1001,134,1157,340,0.0
2016-11-02,1001,-8,671,325,0.561
2016-11-03,1001,-70,863,314,0.0
2016-11-04,1001,20,769,302,0.0
2016-11-05,1001,19,534,265,7.959
2016-11-06,1001,-143,735,178,1.266
2016-11-07,1001,-47,897,382,0.0
2016-11-08,1001,191,872,393,5.314
2016-11-09,1001,-109,719,202,0.0
2016-11-10,1001,-161,459,181,2.9
2016-11-11,1001,27,1007,364,0.0
2016-11-12,1001,-31,748,292,1.282
2016-11-13,1001,-164,711,174,1.58
2016-11-14,1001,-74,673,219,6.986
2016-11-15,1001,-17,689,301,0.0
2016-11-16,1001,-136,655,133,2.803
2016-11-17,1001,-162,757,280,0.0
2016-11-18,1001,-218,777,211,1.2
2016-11-19,1001,-91,693,271,0.0
2016-11-20,1001,119,1021,267,1.274
2016-11-21,1001,73,892,363,4.667
2016-11-22,1001,-87,688,193,0.0
2016-11-23,1001,70,999,290,0.0
2016-11-24,1001,-198,788,159,0.0
2016-11-25,1001,-1,782,340,0.0
2016-11-26,1001,140,695,402,3.575
2016-11-27,1001,180,777,361,1.49
2016-11-28,1001,-17,916,425,0.0
2016-11-29,1001,-53,954,286,4.047
2016-11-30,1001,229,755,452,0.0
2016-12-01,1001,-17,797,285,1.126
2016-12-02,1001,114,993,404,3.449
2016-12-03,1001,44,715,323,0.0
2016-12-04,1001,148,1054,427,1.635
2016-12-05,1001,32,1118,329,7.347
2016-12-06,1001,79,840,383,0.0
2016-12-07,1001,-65,735,324,0.0
2016-12-08,1001,-42,866,369,0.0
2016-12-09,1001,63,927,400,4.066
2016-12-10,1001,193,776,358,0.0
2016-12-11,1001,111,701,325,5.287
2016-12-12,1001,85,673,392,2.769
2016-12-13,1001,72,900,459,0.0
2016-12-14,1001,38,1024,425,0.0
2016-12-15,1001,166,813,456,2.48
2016-12-16,1001,152,929,556,1.274
2016-12-17,1001,200,1057,567,2.483
2016-12-18,1001,104,1169,519,7.878
2016-12-19,1001,228,957,550,0.0
2016-12-20,1001,50,930,450,2.877
2016-12-21,1001,154,868,497,0.828
2016-12-22,1001,155,899,403,0.0
2016-12-23,1001,186,948,526,0.0
2016-12-24,1001,103,1124,539,2.203
2016-12-25,1001,264,1126,610,0.0
2016-12-26,1001,291,1022,528,0.0
2016-12-27,1001,438,997,624,3.413
2016-12-28,1001,266,1194,515,1.549
2016-12-29,1001,368,996,583,1.245
2016-12-30,1001,425,1214,666,1.253
2016-12-31,1001,342,1207,672,1.815
2017-01-01,1001,313,1107,627,6.116
2017-01-02,1001,297,976,613,3.858
2017-01-03,1001,201,966,602,0.788
2017-01-04,1001,205,1118,669,12.709
2017-01-05,1001,332,1151,591,2.754
2017-01-06,1001,573,1277,740,2.347
2017-01-07,1001,403,1058,649,0.0
2017-01-08,1001,399,1294,710,8.975
2017-01-09,1001,431,1228,711,5.544
2017-01-10,1001,273,1118,644,0.089
2017-01-11,1001,276,986,580,7.808
2017-01-12,1001,371,1202,787,2.423
2017-01-13,1001,461,1162,612,1.594
2017-01-14,1001,595,1347,782,2.19
2017-01-15,1001,594,1195,870,0.0
2017-01-16,1001,585,1276,906,11.544
2017-01-17,1001,591,1146,886,2.089
2017-01-18,1001,458,1391,810,2.151
2017-01-19,1001,273,1384,703,2.844
2017-01-20,1001,604,1435,972,3.257
2017-01-21,1001,543,1257,852,2.111
2017-01-22,1001,684,1366,915,2.25
2017-01-23,1001,329,1100,681,3.221
2017-01-24,1001,665,1153,788,0.0
2017-01-25,1001,550,1471,890,0.0
2017-01-26,1001,545,1246,782,3.706
2017-01-27,1001,514,1189,734,2.003
2017-01-28,1001,476,1100,791,4.307
2017-01-29,1001,584,1484,854,3.003
2017-01-30,1001,346,1593,919,2.233
2017-01-31,1001,580,1421,977,2.722
